query,unformatted,cripple,nn_seed,inc_centroids,components,length_norm,alg,kernel,gamma,alpha,multilabel,c,merge,sensitivity,precision,max_in_cluster
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,0.6,False,1.3,True,0.7934000000000001,0.8721439817956453,0.7803
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.6,1.0,True,1.0,True,0.9540000000000001,0.9661686445031619,0.7459
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.5,0.7,False,1.3,True,0.7857999999999998,0.8557714522665085,0.7638999999999999
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.7,0.6,True,1.1,False,0.7255,0.8169018417116389,0.8347
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,0.6,False,1.3,False,0.8591000000000001,0.9366060365311819,0.7410999999999999
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.4,0.9,False,1.3,False,0.8583999999999999,0.9357868784695794,0.7487999999999999
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.7,0.8,True,1.3,False,0.5113,0.6004329172043666,0.8220999999999998
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.5,0.9,True,1.0,False,0.9501,0.9633863386803586,0.7097
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.4,0.6,False,1.0,False,0.9888,0.9896969395289752,0.6368
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.4,0.9,False,1.2,True,0.8360999999999998,0.9025000568593395,0.7838
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.6,0.8,True,1.3,True,0.6514,0.7442189932399386,0.8103
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.6,0.9,True,1.0,False,0.9551000000000001,0.9662715109957929,0.7092999999999999
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.6,1.0,False,1.2,True,0.8131,0.8878199955206221,0.7445999999999999
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.5,0.9,False,1.0,False,0.9898000000000001,0.9906636132953158,0.6504000000000001
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.5,0.7,True,1.1,False,0.8667,0.923913657288755,0.7356
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.4,0.6,True,1.0,False,0.9585999999999999,0.9673771998094459,0.7118999999999999
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,0.6,True,1.3,True,0.6627000000000001,0.7672544590343685,0.8125000000000002
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,0.8,False,1.3,False,0.8370999999999998,0.9414551387188771,0.7604
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.6,0.9,False,1.1,False,0.9564,0.9682673867088042,0.688
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.7,0.8,True,1.0,False,0.9317,0.9612443936152779,0.7304
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,1.0,True,1.0,True,0.8863,0.9557678029863391,0.8006
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.4,0.8,True,1.1,False,0.834,0.9116285488799052,0.7449999999999999
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.7,1.0,True,1.1,False,0.6578999999999999,0.7806254346176608,0.7699999999999999
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.4,0.9,True,1.2,False,0.7568000000000001,0.8636661093070043,0.7631
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.5,1.0,False,1.1,True,0.8903000000000001,0.9294336883653471,0.7431
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.0,True,0.9675999999999998,0.9734810245725798,0.7645000000000001
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.7,0.7,False,1.0,True,0.9751,0.9773905988293787,0.7216999999999999
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,0.6,False,1.1,False,0.9570000000000001,0.9703890646821323,0.69
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.4,1.0,True,1.2,True,0.6695,0.8062719037797358,0.8094000000000001
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.7,0.8,False,1.0,False,0.9926,0.9933048042459331,0.642
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,0.8,False,1.1,True,0.9017,0.9360241871351039,0.7659
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.6,0.8,False,1.2,False,0.9106000000000002,0.9416076667547765,0.7133999999999999
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.7,0.8,False,1.2,True,0.8264000000000001,0.890731734712195,0.7689
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,0.7,True,1.1,False,0.8312999999999999,0.900458157905577,0.757
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.6,0.6,False,1.3,False,0.8886000000000001,0.9222146377370366,0.7065
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.6,0.6,True,1.2,True,0.6489,0.7301652088884973,0.8458
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.4,0.9,True,1.0,True,0.9616,0.9696229344272135,0.7722000000000001
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.2,False,0.8790000000000001,0.9476186529753552,0.7428999999999999
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.5,0.6,False,1.0,True,0.9753000000000001,0.9781414996459693,0.7147999999999999
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,1.0,True,1.3,True,0.5866,0.6998049621308866,0.8091000000000002
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.5,0.8,False,1.1,True,0.9044000000000001,0.9276364342989336,0.7595
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.7,0.8,False,1.1,False,0.9667,0.971918478001586,0.6794
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,0.8,True,1.3,False,0.6957,0.7887352178263574,0.7791999999999999
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,1.0,False,1.2,False,0.7708,0.9466956759411085,0.7702
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.5,0.7,False,1.0,False,0.9907999999999999,0.9914025930487138,0.6387
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,0.6,False,1.0,False,0.9876000000000001,0.9886186511929844,0.6373
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,0.7,False,1.3,False,0.8531000000000001,0.9388722605076578,0.7504
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.5,0.8,False,1.3,False,0.8804000000000001,0.9259294748763869,0.726
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.5,1.0,True,1.0,True,0.9490999999999999,0.9646345409728264,0.7493
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,1.0,True,1.0,False,0.8423999999999999,0.9394163310246038,0.7451999999999999
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.5,0.6,True,1.1,False,0.8645999999999999,0.9201723985301381,0.7313
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,0.8,True,1.0,True,0.9644999999999999,0.9711043238433588,0.7712999999999999
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,1.0,True,1.3,False,0.5851,0.6950789445895523,0.7845
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.7,0.8,False,1.3,True,0.7843,0.8527520393228543,0.7664
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.6,0.7,True,1.0,False,0.9450999999999998,0.9621376739905549,0.7121999999999999
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.6,0.6,True,1.0,False,0.9239999999999998,0.9623930516538014,0.7390000000000001
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.7,0.6,False,1.1,False,0.9693999999999999,0.9745864998799021,0.6658
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.4,1.0,True,1.3,True,0.6315,0.7588995393797247,0.8158000000000001
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,0.8,False,1.2,True,0.8267,0.9091723331057361,0.7904
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.6,0.8,True,1.2,True,0.7167000000000001,0.8144207114879107,0.8075000000000001
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.6,0.8,False,1.1,False,0.9625,0.9707818884535498,0.6819
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.4,0.9,True,1.3,False,0.7188,0.823399507184941,0.7707999999999999
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.4,0.7,True,1.1,True,0.8435,0.9199563332234559,0.8049000000000002
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.7,0.7,True,1.1,False,0.7353,0.8168486419687737,0.8121
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,0.9,True,1.0,False,0.9243,0.9558212695177852,0.7404
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,0.6,True,1.2,False,0.7356,0.8341109673250189,0.7558000000000001
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,0.9,False,1.0,False,0.978,0.9827534495057986,0.6617
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.6,0.7,True,1.0,True,0.9654999999999999,0.9709540323664202,0.7617
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,0.8,False,1.2,False,0.8663000000000001,0.9506531302960987,0.7527
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,1.0,True,1.1,False,0.696,0.8280149134493919,0.7699999999999999
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,0.6,True,1.2,True,0.7142,0.8233782002874136,0.8054
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,1.0,True,1.1,True,0.7013,0.842329135330829,0.8174000000000001
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,0.6,True,1.3,False,0.6974,0.7986747369330425,0.7619
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.6,1.0,True,1.0,False,0.9271999999999998,0.948059305545369,0.6910000000000001
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.7,0.6,True,1.1,True,0.8066000000000001,0.8969878606794899,0.8454
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,0.8,True,1.2,True,0.7159000000000001,0.8285418313631661,0.8089999999999999
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.6,0.9,False,1.0,False,0.9845,0.9859559469908099,0.6462
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.4,0.9,False,1.3,True,0.7883999999999999,0.8767017053300682,0.7833
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,0.8,True,1.3,True,0.6619000000000002,0.7601087965467026,0.8175000000000001
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.6,0.8,False,1.3,True,0.7830999999999999,0.8417535554926208,0.7704
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.5,0.8,True,1.3,True,0.6965999999999999,0.7829652565885584,0.7988000000000002
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.7,0.8,True,1.2,False,0.6116999999999999,0.7164377225266743,0.8137000000000001
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.4,0.9,False,1.2,False,0.8914,0.9478266674374488,0.7449
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,0.6,False,1.2,False,0.8882,0.9461591642242839,0.7340000000000001
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,1.0,False,1.0,False,0.9701999999999998,0.9799117541952569,0.6733
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,1.0,True,1.2,False,0.6254000000000001,0.7535961898686635,0.7792000000000001
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.5,0.6,False,1.1,False,0.9640999999999998,0.9714688021103534,0.6735
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.4,0.9,True,1.1,False,0.8267,0.9143167982949381,0.7587
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.5,0.9,False,1.0,True,0.9789,0.9807640071300835,0.7306999999999999
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.5,0.7,True,1.1,True,0.8497999999999999,0.9147186092111982,0.7956000000000001
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.4,0.6,True,1.0,True,0.9648,0.9709631386747569,0.7592000000000001
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.4,0.7,False,1.1,True,0.9006000000000001,0.9252762155350347,0.765
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,0.6,True,1.1,True,0.8356999999999999,0.9044353563954027,0.8054
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,1.0,False,1.3,False,0.7213999999999998,0.939051289506087,0.7839000000000002
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,0.8,True,1.2,False,0.7372000000000001,0.8451871940851433,0.7728999999999999
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.4,0.9,True,1.2,True,0.7311,0.8458738161183426,0.8071000000000002
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.5,0.9,True,1.2,False,0.7869000000000002,0.8684324947781666,0.7438
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.5,1.0,False,1.1,False,0.9351999999999998,0.962575495540029,0.6637
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.7,0.7,False,1.0,False,0.9924,0.9931765807993145,0.6343
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.5,0.6,True,1.2,True,0.7388999999999999,0.8379399232668436,0.7826
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,0.6,False,1.1,True,0.9042999999999999,0.9303142840503718,0.7572
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.7,0.8,False,1.0,True,0.9743999999999999,0.9765715795301986,0.7241
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.3,0.9,False,1.0,True,0.9737,0.9784528869177864,0.7422000000000001
fam40_typedistributed_plain+bg_weak,False,20,19,True,100,True,labelSpreading,rbf,0.7,0.8,False,1.2,False,0.9221999999999999,0.9456809365679621,0.7099
